date,datetime,cash_type,card,money,coffee_name,hour,transaction_category,day,month,year,month_name,datetime_time
17/06/2024,13:37.6,card,ANON-0000-0000-0308,27.92,Cortado,10,Medium,17,6,2024,June,13:37.6
17/06/2024,55:51.6,card,ANON-0000-0000-0042,37.72,Cappuccino,10,Medium,17,6,2024,June,55:51.6
17/06/2024,51:35.4,card,ANON-0000-0000-0164,37.72,Cappuccino,14,Medium,17,6,2024,June,51:35.4
17/06/2024,50:13.4,card,ANON-0000-0000-0012,37.72,Cappuccino,16,Medium,17,6,2024,June,50:13.4
17/06/2024,51:11.0,card,ANON-0000-0000-0012,37.72,Cappuccino,16,Medium,17,6,2024,June,51:11.0
17/06/2024,52:36.3,card,ANON-0000-0000-0012,27.92,Americano,16,Medium,17,6,2024,June,52:36.3
17/06/2024,51:19.6,card,ANON-0000-0000-0309,27.92,Americano,18,Medium,17,6,2024,June,51:19.6
17/06/2024,16:11.5,card,ANON-0000-0000-0009,32.82,Americano with Milk,21,Medium,17,6,2024,June,16:11.5
18/06/2024,04:06.1,card,ANON-0000-0000-0299,27.92,Americano,14,Medium,18,6,2024,June,04:06.1
18/06/2024,05:12.3,card,ANON-0000-0000-0299,37.72,Cappuccino,14,Medium,18,6,2024,June,05:12.3
18/06/2024,20:40.6,card,ANON-0000-0000-0154,37.72,Cappuccino,19,Medium,18,6,2024,June,20:40.6
18/06/2024,21:38.9,card,ANON-0000-0000-0154,37.72,Cappuccino,19,Medium,18,6,2024,June,21:38.9
18/06/2024,35:49.5,card,ANON-0000-0000-0310,27.92,Cortado,20,Medium,18,6,2024,June,35:49.5
18/06/2024,20:49.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,21,Medium,18,6,2024,June,20:49.5
18/06/2024,22:18.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,21,Medium,18,6,2024,June,22:18.5
19/06/2024,47:19.8,card,ANON-0000-0000-0311,37.72,Latte,7,Medium,19,6,2024,June,47:19.8
19/06/2024,17:54.5,card,ANON-0000-0000-0141,27.92,Cortado,8,Medium,19,6,2024,June,17:54.5
19/06/2024,54:00.5,card,ANON-0000-0000-0312,27.92,Americano,10,Medium,19,6,2024,June,54:00.5
19/06/2024,11:27.8,card,ANON-0000-0000-0313,37.72,Latte,11,Medium,19,6,2024,June,11:27.8
19/06/2024,12:31.4,card,ANON-0000-0000-0313,37.72,Cocoa,11,Medium,19,6,2024,June,12:31.4
19/06/2024,21:36.3,card,ANON-0000-0000-0164,32.82,Americano with Milk,14,Medium,19,6,2024,June,21:36.3
19/06/2024,28:43.4,card,ANON-0000-0000-0153,37.72,Cappuccino,18,Medium,19,6,2024,June,28:43.4
19/06/2024,29:59.0,card,ANON-0000-0000-0153,37.72,Latte,18,Medium,19,6,2024,June,29:59.0
19/06/2024,31:31.3,card,ANON-0000-0000-0009,32.82,Americano with Milk,19,Medium,19,6,2024,June,31:31.3
19/06/2024,28:59.5,card,ANON-0000-0000-0192,37.72,Cappuccino,21,Medium,19,6,2024,June,28:59.5
19/06/2024,30:03.5,card,ANON-0000-0000-0192,32.82,Americano with Milk,21,Medium,19,6,2024,June,30:03.5
20/06/2024,50:06.5,card,ANON-0000-0000-0097,37.72,Latte,10,Medium,20,6,2024,June,50:06.5
20/06/2024,59:02.1,card,ANON-0000-0000-0314,37.72,Latte,18,Medium,20,6,2024,June,59:02.1
20/06/2024,00:00.2,card,ANON-0000-0000-0314,37.72,Latte,19,Medium,20,6,2024,June,00:00.2
20/06/2024,39:10.0,card,ANON-0000-0000-0257,37.72,Latte,21,Medium,20,6,2024,June,39:10.0
20/06/2024,57:40.6,card,ANON-0000-0000-0009,37.72,Latte,21,Medium,20,6,2024,June,57:40.6
20/06/2024,59:17.6,card,ANON-0000-0000-0009,32.82,Americano with Milk,21,Medium,20,6,2024,June,59:17.6
21/06/2024,59:55.9,card,ANON-0000-0000-0311,37.72,Latte,9,Medium,21,6,2024,June,59:55.9
21/06/2024,01:40.2,card,ANON-0000-0000-0315,27.92,Americano,10,Medium,21,6,2024,June,01:40.2
21/06/2024,19:19.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,13,Medium,21,6,2024,June,19:19.4
21/06/2024,20:31.5,card,ANON-0000-0000-0012,32.82,Americano with Milk,13,Medium,21,6,2024,June,20:31.5
21/06/2024,12:16.1,card,ANON-0000-0000-0316,23.02,Espresso,18,Medium,21,6,2024,June,12:16.1
21/06/2024,30:26.7,card,ANON-0000-0000-0009,37.72,Latte,19,Medium,21,6,2024,June,30:26.7
21/06/2024,47:06.2,card,ANON-0000-0000-0154,37.72,Cappuccino,19,Medium,21,6,2024,June,47:06.2
21/06/2024,48:06.7,card,ANON-0000-0000-0154,37.72,Cappuccino,19,Medium,21,6,2024,June,48:06.7
21/06/2024,49:54.5,card,ANON-0000-0000-0180,37.72,Cappuccino,19,Medium,21,6,2024,June,49:54.5
21/06/2024,51:00.2,card,ANON-0000-0000-0180,37.72,Cappuccino,19,Medium,21,6,2024,June,51:00.2
21/06/2024,52:18.8,card,ANON-0000-0000-0180,27.92,Americano,19,Medium,21,6,2024,June,52:18.8
21/06/2024,55:37.1,card,ANON-0000-0000-0311,32.82,Americano with Milk,19,Medium,21,6,2024,June,55:37.1
22/06/2024,39:50.3,card,ANON-0000-0000-0141,27.92,Cortado,8,Medium,22,6,2024,June,39:50.3
22/06/2024,37:48.8,card,ANON-0000-0000-0311,32.82,Americano with Milk,9,Medium,22,6,2024,June,37:48.8
22/06/2024,53:15.5,card,ANON-0000-0000-0317,32.82,Americano with Milk,12,Medium,22,6,2024,June,53:15.5
22/06/2024,37:20.1,card,ANON-0000-0000-0009,37.72,Latte,15,Medium,22,6,2024,June,37:20.1
22/06/2024,10:23.0,card,ANON-0000-0000-0318,37.72,Cappuccino,22,Medium,22,6,2024,June,10:23.0
23/06/2024,12:01.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,18,Medium,23,6,2024,June,12:01.4
23/06/2024,13:50.6,card,ANON-0000-0000-0012,32.82,Americano with Milk,18,Medium,23,6,2024,June,13:50.6
23/06/2024,06:47.0,card,ANON-0000-0000-0319,37.72,Cappuccino,21,Medium,23,6,2024,June,06:47.0
23/06/2024,29:07.8,card,ANON-0000-0000-0320,37.72,Latte,21,Medium,23,6,2024,June,29:07.8
23/06/2024,30:36.4,card,ANON-0000-0000-0320,37.72,Cappuccino,21,Medium,23,6,2024,June,30:36.4
24/06/2024,44:39.9,card,ANON-0000-0000-0164,32.82,Americano with Milk,11,Medium,24,6,2024,June,44:39.9
24/06/2024,49:36.0,card,ANON-0000-0000-0180,37.72,Cappuccino,11,Medium,24,6,2024,June,49:36.0
24/06/2024,50:44.1,card,ANON-0000-0000-0180,37.72,Cappuccino,11,Medium,24,6,2024,June,50:44.1
24/06/2024,02:29.0,card,ANON-0000-0000-0321,37.72,Latte,15,Medium,24,6,2024,June,02:29.0
24/06/2024,46:00.6,card,ANON-0000-0000-0203,37.72,Cappuccino,16,Medium,24,6,2024,June,46:00.6
24/06/2024,47:00.4,card,ANON-0000-0000-0203,37.72,Cappuccino,16,Medium,24,6,2024,June,47:00.4
25/06/2024,19:24.2,card,ANON-0000-0000-0322,37.72,Latte,8,Medium,25,6,2024,June,19:24.2
25/06/2024,28:26.4,card,ANON-0000-0000-0012,32.82,Americano with Milk,10,Medium,25,6,2024,June,28:26.4
25/06/2024,29:42.4,card,ANON-0000-0000-0040,32.82,Americano with Milk,10,Medium,25,6,2024,June,29:42.4
25/06/2024,34:52.3,card,ANON-0000-0000-0203,37.72,Cappuccino,11,Medium,25,6,2024,June,34:52.3
26/06/2024,33:01.7,card,ANON-0000-0000-0323,37.72,Latte,9,Medium,26,6,2024,June,33:01.7
26/06/2024,32:29.5,card,ANON-0000-0000-0324,23.02,Espresso,16,Medium,26,6,2024,June,32:29.5
26/06/2024,34:01.6,card,ANON-0000-0000-0325,27.92,Americano,16,Medium,26,6,2024,June,34:01.6
26/06/2024,21:53.3,card,ANON-0000-0000-0009,37.72,Latte,21,Medium,26,6,2024,June,21:53.3
26/06/2024,27:00.8,card,ANON-0000-0000-0009,37.72,Cappuccino,21,Medium,26,6,2024,June,27:00.8
26/06/2024,28:14.6,card,ANON-0000-0000-0206,32.82,Americano with Milk,21,Medium,26,6,2024,June,28:14.6
27/06/2024,15:43.2,card,ANON-0000-0000-0326,32.82,Americano with Milk,9,Medium,27,6,2024,June,15:43.2
27/06/2024,11:48.0,card,ANON-0000-0000-0327,27.92,Cortado,16,Medium,27,6,2024,June,16:11:48
27/06/2024,44:03.4,card,ANON-0000-0000-0328,32.82,Americano with Milk,21,Medium,27,6,2024,June,44:03.4
27/06/2024,50:31.6,card,ANON-0000-0000-0329,37.72,Cappuccino,21,Medium,27,6,2024,June,50:31.6
28/06/2024,08:35.0,card,ANON-0000-0000-0141,27.92,Cortado,8,Medium,28,6,2024,June,08:35.0
28/06/2024,51:54.0,card,ANON-0000-0000-0274,23.02,Espresso,17,Medium,28,6,2024,June,51:54.0
28/06/2024,50:55.4,card,ANON-0000-0000-0330,32.82,Americano with Milk,21,Medium,28,6,2024,June,50:55.4
28/06/2024,52:01.9,card,ANON-0000-0000-0331,37.72,Latte,21,Medium,28,6,2024,June,52:01.9
28/06/2024,28:20.0,card,ANON-0000-0000-0332,37.72,Cappuccino,22,Medium,28,6,2024,June,28:20.0
29/06/2024,47:10.3,card,ANON-0000-0000-0097,32.82,Americano with Milk,9,Medium,29,6,2024,June,47:10.3
29/06/2024,40:19.6,card,ANON-0000-0000-0333,32.82,Americano with Milk,11,Medium,29,6,2024,June,40:19.6
29/06/2024,41:26.6,card,ANON-0000-0000-0333,32.82,Americano with Milk,11,Medium,29,6,2024,June,41:26.6
29/06/2024,30:24.4,card,ANON-0000-0000-0334,37.72,Cappuccino,12,Medium,29,6,2024,June,30:24.4
29/06/2024,31:42.6,card,ANON-0000-0000-0334,37.72,Cappuccino,12,Medium,29,6,2024,June,31:42.6
29/06/2024,23:43.6,card,ANON-0000-0000-0335,37.72,Cappuccino,17,Medium,29,6,2024,June,23:43.6
29/06/2024,24:52.4,card,ANON-0000-0000-0335,37.72,Hot Chocolate,17,Medium,29,6,2024,June,24:52.4
29/06/2024,27:22.4,card,ANON-0000-0000-0009,37.72,Latte,21,Medium,29,6,2024,June,27:22.4
30/06/2024,28:09.8,card,ANON-0000-0000-0336,37.72,Latte,10,Medium,30,6,2024,June,28:09.8
30/06/2024,05:50.6,card,ANON-0000-0000-0337,23.02,Espresso,13,Medium,30,6,2024,June,05:50.6
30/06/2024,54:41.7,card,ANON-0000-0000-0009,37.72,Hot Chocolate,16,Medium,30,6,2024,June,54:41.7
30/06/2024,04:09.7,card,ANON-0000-0000-0097,32.82,Americano with Milk,21,Medium,30,6,2024,June,04:09.7
01/07/2024,07:26.8,card,ANON-0000-0000-0012,23.02,Espresso,18,Medium,1,7,2024,July,07:26.8
01/07/2024,56:51.8,card,ANON-0000-0000-0338,37.72,Cappuccino,18,Medium,1,7,2024,July,56:51.8
01/07/2024,57:54.3,card,ANON-0000-0000-0339,37.72,Cappuccino,18,Medium,1,7,2024,July,57:54.3
02/07/2024,42:54.1,card,ANON-0000-0000-0304,32.82,Americano with Milk,10,Medium,2,7,2024,July,42:54.1
02/07/2024,45:00.6,card,ANON-0000-0000-0304,27.92,Americano,10,Medium,2,7,2024,July,45:00.6
02/07/2024,48:05.2,card,ANON-0000-0000-0019,37.72,Latte,12,Medium,2,7,2024,July,48:05.2
02/07/2024,03:13.2,card,ANON-0000-0000-0340,27.92,Americano,14,Medium,2,7,2024,July,03:13.2
02/07/2024,31:24.3,card,ANON-0000-0000-0341,32.82,Americano with Milk,16,Medium,2,7,2024,July,31:24.3
02/07/2024,02:23.6,card,ANON-0000-0000-0329,32.82,Americano with Milk,22,Medium,2,7,2024,July,02:23.6
03/07/2024,51:14.9,card,ANON-0000-0000-0012,32.82,Americano with Milk,13,Medium,3,7,2024,July,51:14.9
03/07/2024,01:16.6,card,ANON-0000-0000-0342,37.72,Cappuccino,16,Medium,3,7,2024,July,01:16.6
03/07/2024,50:25.2,card,ANON-0000-0000-0343,37.72,Cappuccino,16,Medium,3,7,2024,July,50:25.2
03/07/2024,53:15.6,card,ANON-0000-0000-0270,32.82,Americano with Milk,16,Medium,3,7,2024,July,53:15.6
03/07/2024,54:22.9,card,ANON-0000-0000-0344,32.82,Americano with Milk,16,Medium,3,7,2024,July,54:22.9
03/07/2024,55:31.4,card,ANON-0000-0000-0270,37.72,Latte,16,Medium,3,7,2024,July,55:31.4
03/07/2024,59:25.6,card,ANON-0000-0000-0345,23.02,Espresso,16,Medium,3,7,2024,July,59:25.6
03/07/2024,59:01.8,card,ANON-0000-0000-0346,37.72,Cappuccino,17,Medium,3,7,2024,July,59:01.8
03/07/2024,06:09.1,card,ANON-0000-0000-0009,37.72,Latte,19,Medium,3,7,2024,July,06:09.1
04/07/2024,26:23.7,card,ANON-0000-0000-0143,32.82,Americano with Milk,10,Medium,4,7,2024,July,26:23.7
04/07/2024,27:30.3,card,ANON-0000-0000-0012,27.92,Americano,10,Medium,4,7,2024,July,27:30.3
05/07/2024,20:28.7,card,ANON-0000-0000-0058,37.72,Cocoa,12,Medium,5,7,2024,July,20:28.7
05/07/2024,43:43.1,card,ANON-0000-0000-0040,32.82,Americano with Milk,13,Medium,5,7,2024,July,43:43.1
05/07/2024,44:43.8,card,ANON-0000-0000-0347,32.82,Americano with Milk,13,Medium,5,7,2024,July,44:43.8
05/07/2024,55:56.3,card,ANON-0000-0000-0348,23.02,Espresso,18,Medium,5,7,2024,July,55:56.3
05/07/2024,55:07.8,card,ANON-0000-0000-0099,27.92,Americano,19,Medium,5,7,2024,July,55:07.8
05/07/2024,11:56.5,card,ANON-0000-0000-0349,23.02,Espresso,22,Medium,5,7,2024,July,11:56.5
05/07/2024,18:03.3,card,ANON-0000-0000-0350,27.92,Americano,22,Medium,5,7,2024,July,18:03.3
05/07/2024,18:56.9,card,ANON-0000-0000-0350,27.92,Americano,22,Medium,5,7,2024,July,18:56.9
05/07/2024,20:01.1,card,ANON-0000-0000-0351,37.72,Cappuccino,22,Medium,5,7,2024,July,20:01.1
05/07/2024,21:09.5,card,ANON-0000-0000-0351,32.82,Americano with Milk,22,Medium,5,7,2024,July,21:09.5
06/07/2024,28:06.8,card,ANON-0000-0000-0352,37.72,Latte,10,Medium,6,7,2024,July,28:06.8
06/07/2024,15:46.0,card,ANON-0000-0000-0009,32.82,Latte,17,Medium,6,7,2024,July,15:46.0
06/07/2024,17:01.0,card,ANON-0000-0000-0009,32.82,Latte,17,Medium,6,7,2024,July,17:01.0
06/07/2024,09:46.1,card,ANON-0000-0000-0012,32.82,Latte,19,Medium,6,7,2024,July,09:46.1
06/07/2024,10:39.6,card,ANON-0000-0000-0012,27.92,Americano with Milk,19,Medium,6,7,2024,July,10:39.6
07/07/2024,04:20.2,card,ANON-0000-0000-0303,32.82,Cappuccino,9,Medium,7,7,2024,July,04:20.2
07/07/2024,14:29.2,card,ANON-0000-0000-0353,27.92,Americano with Milk,9,Medium,7,7,2024,July,14:29.2
07/07/2024,15:36.8,card,ANON-0000-0000-0353,27.92,Americano with Milk,9,Medium,7,7,2024,July,15:36.8
07/07/2024,28:48.9,card,ANON-0000-0000-0354,32.82,Cappuccino,9,Medium,7,7,2024,July,28:48.9
07/07/2024,29:56.2,card,ANON-0000-0000-0354,32.82,Cappuccino,9,Medium,7,7,2024,July,29:56.2
07/07/2024,56:30.2,card,ANON-0000-0000-0355,32.82,Hot Chocolate,14,Medium,7,7,2024,July,56:30.2
07/07/2024,57:47.4,card,ANON-0000-0000-0355,32.82,Cocoa,14,Medium,7,7,2024,July,57:47.4
07/07/2024,07:50.3,card,ANON-0000-0000-0356,32.82,Latte,17,Medium,7,7,2024,July,07:50.3
07/07/2024,33:27.2,card,ANON-0000-0000-0357,32.82,Cappuccino,19,Medium,7,7,2024,July,33:27.2
07/07/2024,01:31.7,card,ANON-0000-0000-0358,32.82,Hot Chocolate,20,Medium,7,7,2024,July,01:31.7
07/07/2024,33:36.3,card,ANON-0000-0000-0359,27.92,Americano with Milk,22,Medium,7,7,2024,July,33:36.3
08/07/2024,33:07.7,card,ANON-0000-0000-0360,32.82,Latte,7,Medium,8,7,2024,July,33:07.7
08/07/2024,02:50.4,card,ANON-0000-0000-0361,23.02,Americano,12,Medium,8,7,2024,July,02:50.4
08/07/2024,40:24.3,card,ANON-0000-0000-0362,23.02,Americano,14,Medium,8,7,2024,July,40:24.4
08/07/2024,30:35.0,card,ANON-0000-0000-0363,27.92,Americano with Milk,19,Medium,8,7,2024,July,30:35.0
08/07/2024,14:46.2,card,ANON-0000-0000-0019,32.82,Latte,22,Medium,8,7,2024,July,14:46.2
09/07/2024,26:52.1,card,ANON-0000-0000-0333,27.92,Americano with Milk,10,Medium,9,7,2024,July,26:52.1
09/07/2024,40:28.8,card,ANON-0000-0000-0276,27.92,Americano with Milk,10,Medium,9,7,2024,July,40:28.8
09/07/2024,21:36.1,card,ANON-0000-0000-0194,27.92,Americano with Milk,11,Medium,9,7,2024,July,21:36.1
09/07/2024,22:49.9,card,ANON-0000-0000-0194,32.82,Cappuccino,11,Medium,9,7,2024,July,22:49.9
09/07/2024,42:59.5,card,ANON-0000-0000-0364,27.92,Americano with Milk,16,Medium,9,7,2024,July,42:59.5
10/07/2024,10:41.7,card,ANON-0000-0000-0365,23.02,Americano,11,Medium,10,7,2024,July,10:41.7
10/07/2024,28:53.7,card,ANON-0000-0000-0366,27.92,Americano with Milk,12,Medium,10,7,2024,July,28:53.7
10/07/2024,13:10.0,card,ANON-0000-0000-0328,32.82,Latte,22,Medium,10,7,2024,July,13:10.0
11/07/2024,27:27.6,card,ANON-0000-0000-0367,32.82,Hot Chocolate,11,Medium,11,7,2024,July,27:27.6
11/07/2024,48:18.7,card,ANON-0000-0000-0368,27.92,Americano with Milk,16,Medium,11,7,2024,July,48:18.7
11/07/2024,22:13.6,card,ANON-0000-0000-0369,32.82,Latte,22,Medium,11,7,2024,July,22:13.6
11/07/2024,30:58.5,card,ANON-0000-0000-0370,23.02,Americano,22,Medium,11,7,2024,July,30:58.5
12/07/2024,03:17.5,card,ANON-0000-0000-0371,23.02,Cortado,8,Medium,12,7,2024,July,03:17.5
12/07/2024,48:33.4,card,ANON-0000-0000-0372,32.82,Hot Chocolate,11,Medium,12,7,2024,July,48:33.4
12/07/2024,33:25.6,card,ANON-0000-0000-0178,32.82,Hot Chocolate,22,Medium,12,7,2024,July,33:25.6
12/07/2024,34:14.3,card,ANON-0000-0000-0177,32.82,Hot Chocolate,22,Medium,12,7,2024,July,34:14.3
12/07/2024,35:29.5,card,ANON-0000-0000-0179,32.82,Hot Chocolate,22,Medium,12,7,2024,July,35:29.5
13/07/2024,38:10.3,card,ANON-0000-0000-0365,32.82,Latte,10,Medium,13,7,2024,July,38:10.3
13/07/2024,41:38.1,card,ANON-0000-0000-0365,32.82,Latte,11,Medium,13,7,2024,July,41:38.1
14/07/2024,54:24.3,card,ANON-0000-0000-0373,23.02,Americano,10,Medium,14,7,2024,July,54:24.3
14/07/2024,55:30.5,card,ANON-0000-0000-0373,27.92,Americano with Milk,10,Medium,14,7,2024,July,55:30.5
14/07/2024,56:30.3,card,ANON-0000-0000-0373,32.82,Cappuccino,10,Medium,14,7,2024,July,56:30.3
14/07/2024,57:54.1,card,ANON-0000-0000-0374,32.82,Latte,10,Medium,14,7,2024,July,57:54.1
14/07/2024,02:11.8,card,ANON-0000-0000-0375,23.02,Americano,11,Medium,14,7,2024,July,02:11.8
14/07/2024,31:30.0,card,ANON-0000-0000-0376,32.82,Latte,22,Medium,14,7,2024,July,31:30.0
15/07/2024,33:05.6,card,ANON-0000-0000-0377,32.82,Cappuccino,7,Medium,15,7,2024,July,33:05.6
16/07/2024,23:37.5,card,ANON-0000-0000-0378,27.92,Americano with Milk,12,Medium,16,7,2024,July,23:37.5
16/07/2024,29:25.5,card,ANON-0000-0000-0367,32.82,Hot Chocolate,19,Medium,16,7,2024,July,29:25.5
17/07/2024,04:59.7,card,ANON-0000-0000-0379,27.92,Americano with Milk,13,Medium,17,7,2024,July,04:59.7
18/07/2024,10:13.4,card,ANON-0000-0000-0380,27.92,Americano with Milk,11,Medium,18,7,2024,July,10:13.4
18/07/2024,11:23.4,card,ANON-0000-0000-0381,18.12,Espresso,11,Low,18,7,2024,July,11:23.4
18/07/2024,32:59.6,card,ANON-0000-0000-0059,23.02,Americano,11,Medium,18,7,2024,July,32:59.6
18/07/2024,34:48.4,card,ANON-0000-0000-0059,23.02,Americano,11,Medium,18,7,2024,July,34:48.4
18/07/2024,35:51.5,card,ANON-0000-0000-0059,23.02,Cortado,11,Medium,18,7,2024,July,35:51.5
18/07/2024,23:33.8,card,ANON-0000-0000-0375,32.82,Latte,13,Medium,18,7,2024,July,23:33.8
18/07/2024,18:23.4,card,ANON-0000-0000-0382,32.82,Cappuccino,18,Medium,18,7,2024,July,18:23.4
18/07/2024,30:50.6,card,ANON-0000-0000-0009,32.82,Latte,19,Medium,18,7,2024,July,30:50.6
18/07/2024,19:41.8,card,ANON-0000-0000-0383,32.82,Hot Chocolate,21,Medium,18,7,2024,July,19:41.8
18/07/2024,21:59.9,card,ANON-0000-0000-0383,32.82,Latte,21,Medium,18,7,2024,July,21:59.9
18/07/2024,46:18.7,card,ANON-0000-0000-0384,32.82,Latte,21,Medium,18,7,2024,July,46:18.7
19/07/2024,03:02.3,card,ANON-0000-0000-0375,23.02,Americano,11,Medium,19,7,2024,July,03:02.3
19/07/2024,16:20.5,card,ANON-0000-0000-0385,27.92,Americano with Milk,11,Medium,19,7,2024,July,16:20.5
19/07/2024,58:37.6,card,ANON-0000-0000-0386,32.82,Latte,12,Medium,19,7,2024,July,58:37.6
19/07/2024,59:55.4,card,ANON-0000-0000-0386,27.92,Americano with Milk,12,Medium,19,7,2024,July,59:55.4
19/07/2024,09:20.7,card,ANON-0000-0000-0384,32.82,Latte,14,Medium,19,7,2024,July,09:20.7
19/07/2024,11:22.1,card,ANON-0000-0000-0384,32.82,Cocoa,14,Medium,19,7,2024,July,11:22.1
19/07/2024,36:19.3,card,ANON-0000-0000-0384,32.82,Latte,16,Medium,19,7,2024,July,36:19.3
19/07/2024,37:35.8,card,ANON-0000-0000-0384,32.82,Latte,16,Medium,19,7,2024,July,37:35.8
20/07/2024,05:44.5,card,ANON-0000-0000-0387,23.02,Americano,8,Medium,20,7,2024,July,05:44.5
20/07/2024,06:48.7,card,ANON-0000-0000-0387,32.82,Latte,8,Medium,20,7,2024,July,06:48.7
20/07/2024,07:51.4,card,ANON-0000-0000-0387,23.02,Americano,8,Medium,20,7,2024,July,07:51.4
20/07/2024,00:53.6,card,ANON-0000-0000-0388,32.82,Latte,9,Medium,20,7,2024,July,00:53.6
20/07/2024,02:27.8,card,ANON-0000-0000-0389,32.82,Latte,9,Medium,20,7,2024,July,02:27.8
20/07/2024,39:21.0,card,ANON-0000-0000-0390,23.02,Americano,10,Medium,20,7,2024,July,39:21.0
20/07/2024,15:09.2,card,ANON-0000-0000-0391,32.82,Latte,15,Medium,20,7,2024,July,15:09.2
21/07/2024,30:55.8,card,ANON-0000-0000-0367,32.82,Cocoa,10,Medium,21,7,2024,July,30:55.8
21/07/2024,39:28.8,card,ANON-0000-0000-0392,32.82,Cappuccino,11,Medium,21,7,2024,July,39:28.8
21/07/2024,34:30.8,card,ANON-0000-0000-0393,23.02,Cortado,13,Medium,21,7,2024,July,34:30.8
21/07/2024,42:31.4,card,ANON-0000-0000-0394,32.82,Latte,13,Medium,21,7,2024,July,42:31.4
22/07/2024,13:23.1,card,ANON-0000-0000-0375,23.02,Americano,8,Medium,22,7,2024,July,13:23.1
22/07/2024,40:49.6,card,ANON-0000-0000-0395,23.02,Americano,8,Medium,22,7,2024,July,40:49.6
22/07/2024,15:37.3,card,ANON-0000-0000-0385,27.92,Americano with Milk,10,Medium,22,7,2024,July,15:37.3
22/07/2024,44:37.6,card,ANON-0000-0000-0396,32.82,Latte,16,Medium,22,7,2024,July,44:37.6
23/07/2024,12:56.2,card,ANON-0000-0000-0197,32.82,Latte,8,Medium,23,7,2024,July,12:56.2
23/07/2024,40:19.0,card,ANON-0000-0000-0395,23.02,Americano,8,Medium,23,7,2024,July,40:19.0
23/07/2024,44:53.8,card,ANON-0000-0000-0397,27.92,Americano with Milk,8,Medium,23,7,2024,July,44:53.8
23/07/2024,49:25.1,card,ANON-0000-0000-0398,32.82,Cocoa,8,Medium,23,7,2024,July,49:25.1
23/07/2024,51:10.4,card,ANON-0000-0000-0399,32.82,Latte,8,Medium,23,7,2024,July,51:10.4
23/07/2024,01:45.7,card,ANON-0000-0000-0375,23.02,Americano,9,Medium,23,7,2024,July,01:45.7
23/07/2024,03:36.5,card,ANON-0000-0000-0400,27.92,Americano with Milk,10,Medium,23,7,2024,July,03:36.5
23/07/2024,20:05.0,card,ANON-0000-0000-0401,27.92,Americano with Milk,15,Medium,23,7,2024,July,20:05.0
23/07/2024,21:01.3,card,ANON-0000-0000-0401,32.82,Latte,15,Medium,23,7,2024,July,21:01.3
23/07/2024,01:40.6,card,ANON-0000-0000-0009,32.82,Latte,21,Medium,23,7,2024,July,01:40.6
23/07/2024,23:13.5,card,ANON-0000-0000-0012,23.02,Americano,21,Medium,23,7,2024,July,23:13.5
23/07/2024,24:22.6,card,ANON-0000-0000-0012,23.02,Americano,21,Medium,23,7,2024,July,24:22.6
24/07/2024,16:09.8,card,ANON-0000-0000-0097,27.92,Americano with Milk,9,Medium,24,7,2024,July,16:09.8
24/07/2024,38:55.0,card,ANON-0000-0000-0385,27.92,Americano with Milk,9,Medium,24,7,2024,July,38:55.0
24/07/2024,54:37.5,card,ANON-0000-0000-0402,18.12,Espresso,9,Low,24,7,2024,July,54:37.5
24/07/2024,43:53.1,card,ANON-0000-0000-0379,32.82,Cappuccino,11,Medium,24,7,2024,July,43:53.1
24/07/2024,55:13.8,card,ANON-0000-0000-0399,32.82,Latte,13,Medium,24,7,2024,July,55:13.8
24/07/2024,45:49.8,card,ANON-0000-0000-0012,18.12,Espresso,14,Low,24,7,2024,July,45:49.8
24/07/2024,18:30.5,card,ANON-0000-0000-0009,32.82,Latte,15,Medium,24,7,2024,July,18:30.5
24/07/2024,15:05.7,card,ANON-0000-0000-0205,32.82,Cappuccino,19,Medium,24,7,2024,July,15:05.7
24/07/2024,16:59.8,card,ANON-0000-0000-0205,32.82,Cappuccino,19,Medium,24,7,2024,July,16:59.8
24/07/2024,17:36.8,card,ANON-0000-0000-0040,27.92,Americano with Milk,21,Medium,24,7,2024,July,17:36.8
24/07/2024,18:41.3,card,ANON-0000-0000-0040,23.02,Americano,21,Medium,24,7,2024,July,18:41.3
24/07/2024,25:17.5,card,ANON-0000-0000-0012,23.02,Americano,21,Medium,24,7,2024,July,25:17.5
25/07/2024,54:47.9,card,ANON-0000-0000-0012,23.02,Americano,7,Medium,25,7,2024,July,54:47.9
25/07/2024,49:18.4,card,ANON-0000-0000-0399,32.82,Latte,8,Medium,25,7,2024,July,49:18.4
25/07/2024,29:44.6,card,ANON-0000-0000-0385,27.92,Americano with Milk,10,Medium,25,7,2024,July,29:44.6
25/07/2024,26:04.7,card,ANON-0000-0000-0375,23.02,Americano,11,Medium,25,7,2024,July,26:04.7
25/07/2024,25:06.5,card,ANON-0000-0000-0403,32.82,Cappuccino,15,Medium,25,7,2024,July,25:06.5
25/07/2024,21:00.8,card,ANON-0000-0000-0257,32.82,Cappuccino,19,Medium,25,7,2024,July,21:00.8
25/07/2024,06:01.3,card,ANON-0000-0000-0404,23.02,Cortado,21,Medium,25,7,2024,July,06:01.3
